term_id	lemma	cf	df
1177	reconnaissance	2211	1557
1178	vague	2211	1428
1179	mémoire	2209	1458
1180	habituer	2207	1554
1181	tante	2207	534
1182	notaire	2205	415
1183	plan	2205	1281
1184	trace	2204	1473
1185	surface	2203	1149
1186	réflexion	2202	1532
1187	justement	2200	1490
1188	précaution	2199	1590
1189	tien	2198	1262
1190	orgueil	2197	1396
1191	subir	2197	1507
1192	journal	2195	771
1193	trahir	2192	1382
1194	trait	2188	1441
1195	condamner	2183	1337
1196	importer	2181	1620
1197	art	2178	1078
1198	aventure	2178	1358
1199	amuser	2176	1221
1200	échanger	2172	1529
1201	supposer	2170	1450
1202	champ	2166	1281
1203	fidèle	2164	1477
1204	renoncer	2164	1489
1205	prière	2162	1296
1206	repos	2161	1573
1207	cavalier	2159	1001
1208	joindre	2157	1602
1209	juge	2156	764
1210	proposer	2156	1400
1211	don	2154	740
1212	aspect	2153	1342
1213	résolution	2152	1485
1214	respirer	2151	1550
1215	visiter	2150	1408
1216	vêtir	2149	1439
1217	écouler	2148	1583
1218	tendresse	2145	1196
1219	avance	2143	1597
1220	fièvre	2140	1148
1221	situer	2138	1411
1222	heureusement	2137	1585
1223	en vérité	2129	1510
1224	hiver	2128	1126
1225	époux	2128	1106
1226	clef	2126	1115
1227	différent	2117	1530
1228	couler	2115	1420
1229	fatiguer	2112	1496
1230	Andrée	2111	175
1231	jaloux	2109	1197
1232	fâcher	2108	1327
1233	étonnement	2099	1499
1234	bande	2098	1112
1235	gouvernement	2097	1023
1236	fusil	2093	944
1237	promenade	2093	1313
1238	accent	2092	1409
1239	inquiet	2091	1530
1240	observation	2091	1272
1241	lueur	2090	1269
1242	attaquer	2089	1299
1243	serviteur	2089	1294
1244	plaine	2086	1078
1245	intéresser	2085	1396
1246	faim	2082	1159
1247	éclat	2081	1379
1248	affreux	2075	1239
1249	course	2075	1355
1250	vivant	2075	1393
1251	étudier	2075	1181
1252	herbe	2074	1151
1253	sud	2074	940
1254	douceur	2073	1347
1255	admettre	2072	1374
1256	emparer	2069	1466
1257	quartier	2068	992
1258	branche	2066	1182
1259	dévorer	2064	1408
1260	salut	2064	1427
1261	poète	2063	742
1262	Roger	2062	117
1263	capital	2060	1070
1264	honte	2058	1347
1265	principal	2056	1450
1266	extrémité	2055	1455
1267	lentement	2055	1395
1268	flot	2054	1182
1269	maladie	2050	1072
1270	destiner	2049	1481
1271	soupir	2048	1456
1272	Raoul	2044	172
1273	regretter	2040	1460
1274	admirer	2039	1219
1275	peau	2038	1130
1276	commettre	2037	1247
1277	créature	2036	1127
1278	en même temps	2036	1624
1279	instinct	2036	1399
1280	extrême	2032	1433
1281	propos	2032	1521
1282	brusquement	2031	1206
1283	compromettre	2029	1294
1284	ouvert	2029	1500
1285	quarante	2027	1215
1286	sec	2026	1351
1287	récit	2025	1307
1288	train	2025	765
1289	représenter	2024	1251
1290	divers	2023	1340
1291	d'autant	2022	1425
1292	Olympe	2018	187
1293	nombreux	2018	1440
1294	toilette	2018	1005
1295	présent	2016	1441
1296	pluie	2011	1127
1297	rapport	2011	1337
1298	dominer	2006	1383
1299	coûter	2004	1197
1300	folie	2004	1192
1301	imagination	2004	1318
1302	physionomie	2004	1254
1303	au-delà	2003	1329
1304	influence	2003	1333
1305	nouvelle	2001	1347
1306	refermer	1995	1440
1307	rang	1993	1304
1308	exposer	1992	1498
1309	autrement	1990	1553
1310	est	1990	1259
1311	extraordinaire	1984	1336
1312	nu	1982	1128
1313	envers	1981	1248
1314	écarter	1977	1502
1315	habitant	1976	1202
1316	briller	1972	1311
1317	cheminée	1970	1004
1318	précisément	1967	1433
1319	coupable	1964	1143
1320	terrain	1962	1153
1321	rompre	1958	1472
1322	tâcher	1958	1316
1323	plonger	1957	1386
1324	là-bas	1956	1198
1325	religieux	1954	1032
1326	introduire	1953	1393
1327	costume	1948	1105
1328	en arrière	1948	1466
1329	Marie	1945	419
1330	conseiller	1944	1141
1331	ingénieur	1944	469
1332	précieux	1944	1390
1333	recherche	1943	1231
1334	conduite	1941	1201
1335	feuille	1941	1149
1336	pavillon	1941	792
1337	non seulement	1940	1452
1338	pâlir	1938	1428
1339	joyeux	1937	1399
1340	retrait	1937	1248
1341	fleuve	1934	690
1342	généreux	1932	1321
1343	joue	1930	1318
1344	combat	1929	1117
1345	genre	1929	1274
1346	matelot	1927	657
1347	sort	1924	1340
1348	membre	1922	1176
1349	complètement	1919	1449
1350	loin de	1919	1458
1351	honnête	1914	1267
1352	lesquelles	1914	1311
1353	impatience	1912	1473
1354	reparaître	1911	1394
1355	tableau	1908	779
1356	passé	1906	1216
1357	gouverneur	1902	566
1358	rideau	1901	1083
1359	vapeur	1900	1134
1360	renverser	1899	1348
1361	onze	1897	1271
1362	conter	1896	1232
1363	tressaillir	1896	1419
1364	Angleterre	1891	992
1365	explication	1891	1313
1366	étage	1891	971
1367	chaleur	1890	1189
1368	vicomte	1889	365
1369	titre	1887	1153
1370	répandre	1882	1396
1371	écraser	1882	1264
1372	en face de	1881	1404
1373	alors que	1880	1417
1374	retentir	1880	1333
1375	balle	1879	929
1376	endormir	1879	1300
1377	soumettre	1879	1271
1378	coups d'œil	1878	1269
1379	déposer	1877	1394
1380	exécuter	1877	1328
1381	neige	1871	780
1382	imposer	1870	1302
1383	dangereux	1869	1353
1384	dur	1868	1301
1385	traîner	1868	1221
1386	recommencer	1866	1258
1387	détacher	1861	1429
1388	sou	1861	653
1389	sourd	1861	1257
1390	ôter	1858	1244
1391	plume	1856	1150
1392	regret	1854	1391
1393	abattre	1853	1297
1394	obscurité	1853	1274
1395	espagnol	1852	711
1396	satisfaire	1852	1324
1397	chasseur	1846	797
1398	violence	1846	1291
1399	espace	1844	1212
1400	habiller	1844	1135
1401	à bord	1843	764
1402	recommander	1842	1361
1403	gloire	1839	1011
1404	probablement	1839	1430
1405	arranger	1833	1163
1406	tarder	1832	1360
1407	bonté	1831	1247
1408	carte	1827	873
1409	profondément	1826	1398
1410	transporter	1826	1336
1411	opposer	1824	1333
1412	cadavre	1822	987
1413	diamant	1822	759
1414	manteau	1821	986
1415	révéler	1821	1193
1416	adorer	1820	1090
1417	corde	1820	986
1418	promesse	1817	1252
1419	commerce	1816	876
1420	roche	1816	822
1421	talent	1816	857
1422	religion	1813	881
1423	figurer	1812	1319
1424	témoin	1812	1027
1425	parfait	1810	1289
1426	éternel	1808	1217
1427	désespérer	1804	1337
1428	combattre	1803	1264
1429	prévoir	1800	1347
1430	usage	1800	1321
1431	marchand	1799	716
1432	valeur	1797	1047
1433	vaincre	1796	1227
1434	Louise	1795	275
1435	supporter	1795	1306
1436	difficulté	1794	1199
1437	réserver	1793	1327
1438	étude	1791	957
1439	délicat	1789	1192
1440	midi	1789	1237
1441	consoler	1788	1238
1442	toutefois	1788	1324
1443	cap	1787	572
1444	dépasser	1783	1318
1445	reprocher	1783	1218
1446	bai	1781	603
1447	ouest	1778	919
1448	cruel	1775	1165
1449	gris	1773	997
1450	maréchal	1770	440
1451	aide	1769	1363
1452	allonger	1768	1168
1453	brillant	1767	1137
1454	personnel	1764	1198
1455	rocher	1763	858
1456	furieux	1760	1205
1457	moine	1760	446
1458	moral	1754	1110
1459	maintenir	1753	1251
1460	tranquillement	1751	1284
1461	seuil	1750	1322
1462	souffle	1749	1152
1463	auparavant	1744	1435
1464	armer	1738	1227
1465	trésor	1738	888
1466	assister	1737	1264
1467	calmer	1737	1241
1468	fameux	1734	1129
1469	préférer	1728	1269
1470	souffler	1727	1138
1471	neveu	1726	632
1472	paix	1726	1022
1473	prêt à	1725	1371
1474	tellement	1724	1282
1475	victime	1724	1097
1476	conséquence	1722	1358
1477	cuisine	1722	802
1478	suite	1720	1369
1479	entièrement	1716	1237
1480	Europe	1714	973
1481	évidemment	1711	1252
1482	blessure	1708	1056
1483	mystère	1707	1125
1484	parcourir	1706	1303
1485	affecter	1704	1188
1486	horrible	1701	871
1487	méchant	1701	1154
1488	Julius	1698	129
1489	angle	1697	1203
1490	concevoir	1695	1087
1491	guérir	1693	978
1492	pendre	1693	1109
1493	Charny	1692	166
1494	galerie	1692	690
1495	ouvrage	1689	962
1496	Christian	1688	99
1497	du côté de	1688	1244
1498	mine	1688	1081
1499	absolu	1686	1172
1500	drôle	1683	948
1501	jaune	1683	872
1502	repas	1683	1169
1503	remplacer	1682	1229
1504	rencontre	1682	1218
1505	aise	1679	1228
1506	soupçon	1679	1115
1507	d'ici	1678	1220
1508	installer	1675	1214
1509	prochain	1675	1247
1510	également	1675	1082
1511	sage	1673	1128
1512	lourd	1672	1199
1513	peindre	1672	877
1514	fournir	1670	1191
1515	inviter	1669	1140
1516	parc	1669	779
1517	vengeance	1668	992
1518	adresse	1667	1205
1519	écu	1666	654
1520	animer	1664	1143
1521	tard	1663	1249
1522	bataille	1661	916
1523	Bussy	1658	99
1524	as	1656	1082
1525	duquel	1656	1258
1526	protéger	1652	1159
1527	avertir	1644	1127
1528	ménage	1644	735
1529	respecter	1642	1128
1530	accourir	1641	1254
1531	lutter	1640	1193
1532	ruine	1640	972
1533	élevé	1638	1239
1534	naturellement	1637	1209
1535	tristesse	1636	1138
1536	jalousie	1635	992
1537	quart	1635	1180
1538	voie	1635	1014
1539	hausser	1632	1207
1540	race	1632	1023
1541	sinon	1632	1343
1542	percer	1628	1231
1543	faveur	1627	1106
1544	supplier	1627	1161
1545	accident	1626	1101
1546	éclair	1626	1130
1547	Roland	1625	178
1548	bureau	1625	667
1549	rendez-vous	1625	1064
1550	entretenir	1624	1224
1551	soie	1624	842
1552	tempête	1624	996
1553	Madeleine	1623	297
1554	attitude	1622	1070
1555	trou	1621	884
1556	considérable	1618	1149
1557	agent	1616	675
1558	importance	1616	1241
1559	çà	1616	1189
1560	rude	1615	1249
1561	réduire	1615	1215
1562	verser	1611	1175
1563	banc	1609	874
1564	orage	1608	979
1565	agréable	1606	1171
1566	de plus en plus	1606	1251
1567	convaincre	1605	1240
1568	indigène	1605	524
1569	professeur	1605	552
1570	Sire	1602	187
1571	recueillir	1602	1167
1572	fumé	1601	962
1573	consulter	1600	1123
1574	mentir	1599	1009
1575	obstacle	1599	1128
1576	en plein	1598	1185
1577	sublime	1597	837
1578	Fouquet	1594	108
1579	chair	1593	928
1580	exercer	1593	1126
1581	principe	1593	854
1582	région	1591	845
1583	ennuyer	1590	966
1584	meuble	1590	866
1585	suprême	1588	1184
1586	portier	1586	680
1587	de manière à	1584	1083
1588	la sienne	1584	1252
1589	réclamer	1584	1194
1590	militaire	1583	908
1591	portrait	1583	707
1592	embarrasser	1582	1235
1593	renvoyer	1582	1078
1594	reproche	1581	1126
1595	major	1580	251
1596	régner	1580	1029
1597	terme	1580	1190
1598	Bannière	1576	71
1599	ranger	1574	1216
1600	américain	1572	679
1601	unique	1572	1042
1602	faillir	1569	1175
1603	nourrir	1567	1102
1604	veuf	1567	732
1605	dégager	1565	1207
1606	satisfaction	1563	1269
1607	quart d'heure	1561	1240
1608	faiblesse	1559	1112
1609	solitude	1559	1048
1610	marquer	1558	1188
1611	menace	1557	1194
1612	élégant	1557	939
1613	couteau	1554	856
1614	couvent	1553	670
1615	les siens	1551	1223
1616	charge	1550	960
1617	ambition	1549	917
1618	Georges	1547	211
1619	embarcation	1547	517
1620	user	1546	1062
1621	empire	1545	897
1622	peser	1545	1099
1623	vous-même	1545	1149
1624	superbe	1543	1086
1625	admiration	1540	1079
1626	nécessité	1540	1093
1627	aimable	1539	1019
1628	préoccuper	1539	1247
1629	Valentine	1536	81
1630	déchirer	1536	1147
1631	triomphe	1535	941
1632	Robert	1533	325
1633	café	1530	623
1634	désormais	1529	1151
1635	renfermer	1528	1258
1636	Paul	1526	247
1637	en face	1526	1127
1638	soudain	1526	1069
1639	cercle	1525	993
1640	indien	1525	560
1641	profondeur	1525	1005
1642	insister	1524	1250
1643	barque	1522	553
1644	vêtement	1522	1024
1645	soupçonner	1521	1069
1646	détruire	1520	1046
1647	étoile	1520	990
1648	croiser	1518	1208
1649	chaîne	1517	909
1650	douloureux	1517	1163
1651	littoral	1516	614
1652	souhaiter	1515	979
1653	par conséquent	1512	1252
1654	innocent	1511	931
1655	lampe	1511	804
1656	trouble	1510	1115
1657	quelconque	1509	1157
1658	horreur	1508	981
1659	machine	1508	753
1660	page	1507	747
1661	tôt	1505	1207
1662	métier	1504	943
1663	aile	1503	1003
1664	italien	1503	713
1665	jouir	1503	998
1666	bah	1502	1018
1667	exemple	1501	1139
1668	sir	1499	273
1669	blond	1498	908
1670	éducation	1497	869
1671	estimer	1495	1074
1672	impression	1495	1119
1673	sable	1495	857
1674	ménager	1494	1094
1675	vingt-cinq	1494	1024
1676	réel	1493	1112
1677	pistolet	1491	685
1678	prolonger	1491	1221
1679	épuiser	1491	1127
1680	Guillaume	1489	233
1681	affirmer	1489	1083
1682	dessiner	1488	1044
1683	gorge	1485	907
1684	creuser	1484	1055
1685	auxquels	1483	1123
1686	bourse	1483	728
1687	fruit	1483	910
1688	fantaisie	1481	957
1689	été	1481	1158
1690	habile	1480	1028
1691	solide	1480	1112
1692	patience	1479	1041
1693	autour	1478	1162
1694	brise	1475	884
1695	débarrasser	1474	1101
1696	demoiselle	1472	705
1697	détourner	1472	1177
1698	bal	1471	574
1699	deux fois	1470	1122
1700	d'après	1468	1081
1701	centre	1467	1005
1702	ramasser	1467	1058
1703	effacer	1466	1103
1704	passager	1463	634
1705	instrument	1462	893
1706	centaine	1461	1012
1707	demande	1461	1059
1708	caisse	1460	673
1709	motif	1460	1056
1710	venger	1459	947
1711	bâtir	1458	931
1712	commandant	1457	462
1713	gêner	1457	1052
1714	utile	1454	1040
1715	exécution	1450	942
1716	mode	1447	891
1717	Caroline	1445	220
1718	plat	1443	909
1719	sergent	1443	334
1720	soixante	1441	918
1721	admirable	1440	1017
1722	avantage	1440	1048
1723	sacrifice	1440	915
1724	enthousiasme	1439	991
1725	extérieur	1439	1029
1726	lier	1437	1006
1727	défaut	1436	1040
1728	ridicule	1436	903
1729	îlot	1436	373
1730	Gaston	1435	135
1731	opération	1435	839
1732	déranger	1433	1066
1733	moquer	1432	866
1734	image	1431	904
1735	merveille	1431	1079
1736	Italie	1430	726
1737	sacrifier	1430	963
1738	peintre	1429	496
1739	pourvoir	1427	1154
1740	banquier	1424	400
1741	physique	1424	1004
1742	autorité	1420	979
1743	développer	1418	1000
1744	remuer	1418	968
1745	Napoléon	1416	381
1746	acquérir	1414	966
1747	siège	1414	950
1748	mission	1413	899
1749	vallée	1413	662
1750	désigner	1410	1099
1751	plaisanterie	1409	888
1752	Harry	1408	171
1753	allemand	1408	657
1754	chute	1408	933
1755	planter	1407	898
1756	valet	1407	789
1757	Camille	1405	123
1758	bouteille	1405	686
1759	toile	1404	764
1760	silencieux	1402	1042
1761	changement	1399	961
1762	richesse	1399	906
1763	volontiers	1399	1131
1764	vitesse	1398	690
1765	en passant	1397	1168
1766	mesurer	1397	1029
1767	réellement	1397	1056
1768	évanouir	1396	1047
1769	cerveau	1395	971
1770	poids	1395	1008
1771	guide	1394	733
1772	du reste	1393	1053
1773	accueillir	1392	1073
1774	rage	1392	1004
1775	Espagne	1391	701
1776	demi-heure	1390	1104
1777	à cause de	1390	955
1778	Billot	1388	98
1779	allée	1387	802
1780	goutte	1387	978
1781	mortel	1386	1091
1782	propriétaire	1385	785
1783	surveiller	1381	1019
1784	ressource	1380	1009
1785	haïr	1378	823
1786	Naples	1377	349
1787	créer	1377	866
1788	énergie	1377	997
1789	opérer	1376	1058
1790	caprice	1374	960
1791	sévère	1373	1027
1792	de temps en temps	1369	1081
1793	grandir	1369	872
1794	angoisse	1368	1002
1795	légèrement	1368	1094
1796	afin que	1367	1116
1797	lord	1367	370
1798	erreur	1365	966
1799	esclave	1365	691
1800	avocat	1364	442
1801	Richelieu	1363	391
1802	luxe	1362	756
1803	durant	1361	904
1804	population	1361	836
1805	destinée	1359	881
1806	épargner	1358	1124
1807	lecteur	1356	944
1808	discussion	1355	916
1809	article	1353	553
1810	Jackal	1351	81
1811	fuite	1348	969
1812	communiquer	1347	986
1813	de sorte que	1346	952
1814	grille	1345	611
1815	colonne	1344	727
1816	James	1343	177
1817	ô	1343	778
1818	épouvanter	1342	982
1819	quelques-uns	1341	1032
1820	leçon	1340	855
1821	divin	1338	771
1822	roman	1338	696
1823	doubler	1337	1005
1824	fatal	1336	913
1825	Rome	1335	550
1826	quai	1332	607
1827	social	1331	639
1828	auteur	1328	712
1829	charme	1327	922
1830	source	1325	937
1831	épreuve	1324	918
1832	témoigner	1323	1006
1833	abîme	1322	857
1834	commencement	1322	1026
1835	soigner	1322	865
1836	redevenir	1321	995
1837	effroi	1320	994
1838	exciter	1320	922
1839	serment	1320	798
1840	contempler	1319	768
1841	attaque	1318	923
1842	absorber	1317	1047
1843	Geneviève	1316	76
1844	la mienne	1315	1013
1845	noblesse	1315	753
1846	néanmoins	1315	729
1847	sot	1315	849
1848	dessus	1314	1045
1849	excuser	1313	993
1850	piquer	1313	965
1851	loger	1312	854
1852	prétexte	1310	1005
1853	bonhomme	1309	554
1854	succéder	1309	1056
1855	bouquet	1308	699
1856	proposition	1308	884
1857	par exemple	1307	1010
1858	retard	1306	976
1859	tourmenter	1306	922
1860	regagner	1305	1023
1861	Marthe	1303	102
1862	émouvoir	1301	994
1863	célèbre	1300	694
1864	à l'instant même	1299	994
1865	minuit	1297	887
1866	miss	1297	295
1867	besogne	1296	841
1868	remords	1295	868
1869	eux-mêmes	1294	1012
1870	procurer	1292	973
1871	auberge	1291	594
1872	faubourg	1290	633
1873	Rougon	1289	64
1874	expérience	1289	838
1875	noyer	1288	871
1876	augmenter	1286	940
1877	facilement	1286	1031
1878	habituel	1286	1062
1879	instruire	1286	913
1880	enfuir	1285	996
1881	immédiatement	1285	1018
1882	intelligent	1284	1030
1883	rival	1284	790
1884	abri	1283	955
1885	sans cesse	1282	914
1886	louis	1277	486
1887	victoire	1277	818
1888	infini	1276	771
1889	ressentir	1276	998
1890	ventre	1275	741
1891	gracieux	1274	891
1892	en outre	1273	1069
1893	flanc	1273	904
1894	héritier	1273	623
1895	merveilleux	1273	981
1896	sourcil	1272	1004
1897	perte	1271	895
1898	marché	1269	765
1899	sac	1268	734
1900	après-midi	1267	888
1901	couvert	1267	927
1902	n'importe	1267	1070
1903	par-dessus	1267	1034
1904	malheureusement	1266	988
1905	mince	1266	859
1906	corridor	1265	708
1907	ennui	1265	883
1908	ouverture	1265	889
1909	permission	1263	950
1910	en vain	1261	937
1911	essuyer	1261	965
1912	instruction	1261	815
1913	gaieté	1260	853
1914	prudence	1260	953
1915	sueur	1258	995
1916	Glenarvan	1257	76
1917	casser	1257	815
1918	constater	1257	952
1919	mépris	1255	902
1920	expédition	1254	704
1921	considérer	1252	970
1922	par hasard	1249	986
1923	enfance	1248	839
1924	les miens	1248	985
1925	nerveux	1248	847
1926	ceinture	1247	918
1927	décidément	1246	1007
1928	informer	1246	992
1929	sentier	1246	709
1930	Bonaparte	1245	211
1931	Max	1244	90
1932	maigre	1243	857
1933	provoquer	1243	966
1934	Nana	1242	42
1935	patron	1242	515
1936	ténèbre	1242	806
1937	danser	1241	590
1938	sérieusement	1241	980
1939	voyager	1240	862
1940	Pétrus	1238	91
1941	galop	1236	828
1942	odeur	1236	678
1943	Hélène	1235	98
1944	Monte-Cristo	1234	88
1945	carré	1233	803
1946	gronder	1232	856
1947	mépriser	1232	814
1948	lame	1230	759
1949	bizarre	1229	887
1950	vigoureux	1229	995
1951	apparence	1228	972
1952	signaler	1227	916
1953	fouiller	1225	854
1954	accabler	1224	917
1955	probable	1223	1011
1956	résulter	1223	996
1957	vingt-quatre	1223	920
1958	chrétien	1221	759
1959	certitude	1220	887
1960	dimanche	1220	656
1961	lointain	1219	896
1962	profit	1219	899
1963	attribuer	1218	908
1964	chant	1216	747
1965	boutique	1215	439
1966	portée	1215	961
1967	adversaire	1214	642
1968	conclure	1213	904
1969	embarquer	1213	787
1970	irriter	1213	867
1971	renouveler	1213	978
1972	précéder	1212	1014
1973	Octave	1211	157
1974	poing	1211	797
1975	prise	1211	956
1976	saison	1211	792
1977	atmosphère	1210	786
1978	redouter	1210	963
1979	résistance	1209	923
1980	gai	1208	808
1981	relation	1208	878
1982	appliquer	1207	933
1983	loge	1207	387
1984	croix	1204	687
1985	embarras	1204	932
1986	poignard	1203	624
1987	démarche	1201	809
1988	la plupart	1201	874
1989	rapidité	1201	919
1990	sommet	1201	776
1991	procès	1200	518
1992	toit	1200	755
1993	mordre	1199	950
1994	poussière	1199	835
1995	couche	1197	791
1996	visible	1197	922
1997	grandeur	1196	796
1998	particulièrement	1195	986
1999	Jésus-Christ	1194	552
2000	flatter	1194	842
2001	naissance	1194	900
2002	en même temps que	1193	1040
2003	délicieux	1192	683
2004	repentir	1192	797
2005	chiffre	1191	695
2006	ruiner	1190	669
2007	reporter	1188	700
2008	secrétaire	1188	609
2009	mouchoir	1187	745
2010	dignité	1186	853
2011	fondre	1185	883
2012	Étienne	1185	127
2013	chemise	1184	636
2014	cocher	1184	517
2015	royaume	1183	696
2016	propriété	1182	715
2017	échelle	1182	596
